!16000
u	h	w580.wav	<butuh>	7123	8600	10007
u	i	w581.wav	<bui>	2853	5100	7998
u	j	w582.wav	<ujan>	1332	3298	4844
u	k	w583.wav	<edukasi>	4727	6497	7306
u	l	w584.wav	<ulah>	1471	3240	4223
u	m	w585.wav	<album>	7885	9942	11503
u	n	w586.wav	<soun>	5418	7910	13154
u	o	w587.wav	<kuota>	3083	3958	4953
u	p	w588.wav	<bupati>	2674	4825	5833
u	q	w589.wav	<>	-1	-1	-1
u	r	w590.wav	<avtur>	7358	8448	11334
u	s	w591.wav	<jenius>	9129	10921	14602
u	t	w592.wav	<butuh>	3424	5853	7746
u	u	w593.wav	<kuud>	4230	5143	6481
u	v	w594.wav	<manuver>	5164	6838	8010
u	w	w595.wav	<luwes>	2656	4192	5911
u	x	w596.wav	<>	-1	-1	-1
u	y	w597.wav	<kuya>	2701	5124	6655
u	z	w598.wav	<uzur>	1414	4185	6146
v	a	w599.wav	<rival>	4237	6984	8705
v	b	w600.wav	<>	-1	-1	-1
v	c	w601.wav	<>	-1	-1	-1
v	d	w602.wav	<>	-1	-1	-1
v	e	w603.wav	<novel>	4810	7016	9337
v	f	w604.wav	<>	-1	-1	-1
v	g	w605.wav	<avgas>	2922	4652	5420
v	h	w606.wav	<>	-1	-1	-1
v	i	w607.wav	<aktivis>	7837	9626	10484
v	j	w608.wav	<>	-1	-1	-1
v	k	w609.wav	<>	-1	-1	-1
v	l	w610.wav	<vla>	1174	3234	4702
v	m	w611.wav	<>	-1	-1	-1
v	n	w612.wav	<>	-1	-1	-1
v	o	w613.wav	<advokat>	3906	5496	6277
v	p	w614.wav	<>	-1	-1	-1
v	q	w615.wav	<>	-1	-1	-1
v	r	w616.wav	<>	-1	-1	-1
v	s	w617.wav	<>	-1	-1	-1
v	t	w618.wav	<avtur>	3303	5216	6424
v	u	w619.wav	<vulkanis>	1250	3134	4325
v	v	w620.wav	<>	-1	-1	-1
v	w	w621.wav	<>	-1	-1	-1
v	x	w622.wav	<>	-1	-1	-1
v	y	w623.wav	<>	-1	-1	-1
v	z	w624.wav	<>	-1	-1	-1
w	a	w625.wav	<awan>	5754	6675	7438
w	b	w626.wav	<>	-1	-1	-1
w	c	w627.wav	<wc>	-1	-1	-1
w	d	w628.wav	<>	-1	-1	-1
w	e	w629.wav	<kalongwewe>	9226	9947	10334
w	f	w630.wav	<>	-1	-1	-1
w	g	w631.wav	<>	-1	-1	-1
w	h	w632.wav	<>	-1	-1	-1
w	i	w633.wav	<dewi>	4702	6638	9355
w	j	w634.wav	<>	-1	-1	-1
w	k	w635.wav	<>	-1	-1	-1
w	l	w636.wav	<>	-1	-1	-1
w	m	w637.wav	<>	-1	-1	-1
w	n	w638.wav	<>	-1	-1	-1
w	o	w639.wav	<cowok>	5471	5927	7096
w	p	w640.wav	<>	-1	-1	-1
w	q	w641.wav	<>	-1	-1	-1
w	r	w642.wav	<wreda>	1335	2022	2485
w	s	w643.wav	<browser>	6549	7237	9166
w	t	w644.wav	<newton>	4314	5837	7032
w	u	w645.wav	<wujud>	1280	1964	2517
w	v	w646.wav	<>	-1	-1	-1
w	w	w647.wav	<>	-1	-1	-1
w	x	w648.wav	<>	-1	-1	-1
w	y	w649.wav	<prasawya>	9631	10403	11114
w	z	w650.wav	<>	-1	-1	-1
x	a	w651.wav	<xantat>	1340	2490	3726
x	b	w652.wav	<>	-1	-1	-1
x	c	w653.wav	<>	-1	-1	-1
x	d	w654.wav	<>	-1	-1	-1
x	e	w655.wav	<xenon>	1243	2500	3732
x	f	w656.wav	<>	-1	-1	-1
x	g	w657.wav	<>	-1	-1	-1
x	h	w658.wav	<>	-1	-1	-1
x	i	w659.wav	<xiloid>	1169	2646	4066
x	j	w660.wav	<>	-1	-1	-1
x	k	w661.wav	<>	-1	-1	-1
x	l	w662.wav	<>	-1	-1	-1
x	m	w663.wav	<>	-1	-1	-1
x	n	w664.wav	<>	-1	-1	-1
x	o	w665.wav	<>	-1	-1	-1
x	p	w666.wav	<>	-1	-1	-1
x	q	w667.wav	<>	-1	-1	-1
x	r	w668.wav	<>	-1	-1	-1
x	s	w669.wav	<>	-1	-1	-1
x	t	w670.wav	<>	-1	-1	-1
x	u	w671.wav	<>	-1	-1	-1
x	v	w672.wav	<>	-1	-1	-1
x	w	w673.wav	<>	-1	-1	-1
x	x	w674.wav	<>	-1	-1	-1
x	y	w675.wav	<>	-1	-1	-1
x	z	w676.wav	<>	-1	-1	-1
y	a	w677.wav	<ayam>	5171	5907	6740
y	b	w678.wav	<tasybih>	5065	6250	7186
y	c	w679.wav	<>	-1	-1	-1
y	d	w680.wav	<tasydid>	4896	6426	7828
y	e	w681.wav	<yen>	4215	4854	5541
y	f	w682.wav	<>	-1	-1	-1
y	g	w683.wav	<masygul>	5863	6897	8032
y	h	w684.wav	<tasyhid>	6480	7045	7789
y	i	w685.wav	<sunyi>	7190	8228	9324
y	j	w686.wav	<>	-1	-1	-1
y	k	w687.wav	<>	-1	-1	-1
y	l	w688.wav	<>	-1	-1	-1
y	m	w689.wav	<>	-1	-1	-1
y	n	w690.wav	<>	-1	-1	-1
y	o	w691.wav	<yoghurt>	1343	2326	3028
y	p	w692.wav	<>	-1	-1	-1
y	q	w693.wav	<>	-1	-1	-1
y	r	w694.wav	<musyrik>	5356	6364	7158
y	s	w695.wav	<>	-1	-1	-1
y	t	w696.wav	<musytak>	5518	6758	8126
y	u	w697.wav	<yuk>	1357	2329	3030
y	v	w698.wav	<>	-1	-1	-1
y	w	w699.wav	<rasywah>	5972	6957	7904
y	x	w700.wav	<>	-1	-1	-1
y	y	w701.wav	<>	-1	-1	-1
y	z	w702.wav	<>	-1	-1	-1
z	a	w703.wav	<azab>	5063	6635	7390
z	b	w704.wav	<mazbah>	3899	5402	6670
z	c	w705.wav	<>	-1	-1	-1
z	d	w706.wav	<>	-1	-1	-1
z	e	w707.wav	<zebra>	1132	2363	3051
z	f	w708.wav	<>	-1	-1	-1
z	g	w709.wav	<>	-1	-1	-1
z	h	w710.wav	<muzhab>	4315	5489	5955
z	i	w711.wav	<izin>	5941	7098	7711
z	j	w712.wav	<>	-1	-1	-1
z	k	w713.wav	<mazkur>	3178	4597	6522
z	l	w714.wav	<uzlah>	3099	4793	5346
z	m	w715.wav	<azmat>	6496	8098	9802
z	n	w716.wav	<>	-1	-1	-1
z	o	w717.wav	<ozon>	5145	5653	6018
z	p	w718.wav	<>	-1	-1	-1
z	q	w719.wav	<>	-1	-1	-1
z	r	w720.wav	<>	-1	-1	-1
z	s	w721.wav	<>	-1	-1	-1
z	t	w722.wav	<>	-1	-1	-1
z	u	w723.wav	<uzur>	5459	6060	6576
z	v	w724.wav	<>	-1	-1	-1
z	w	w725.wav	<>	-1	-1	-1
z	x	w726.wav	<>	-1	-1	-1
z	y	w727.wav	<jizyah>	5355	5851	6202
z	z	w728.wav	<>	-1	-1	-1
